Transaction ID,User ID,Transaction Date,Transaction Time,Product ID,Product Price,Quantity,Discount Applied,Payment Method,User Age,User Gender,User Location,User Membership Status,Device Used,Referral Source,Transaction Status,User Tenure,Product Category,Amount
7483,28339,2023-07-27,05:21:05,1052,116.19,2,5,Credit Card,34,Female,Thessaloniki,Premium,Desktop,Social Media,Completed,55,Clothing,232.38
7484,19582,2023-09-06,16:23:05,1087,97.8,2,5,Credit Card,36,Male,Heraklion,Premium,Mobile,Social Media,Completed,35,Home & Kitchen,195.6
7485,8868,2023-10-04,03:50:24,1091,89.2,2,5,Credit Card,43,Male,Athens,Regular,Mobile,Social Media,Completed,8,Sports,178.4
7486,7466,2023-12-24,21:14:16,1080,105.1,2,5,Credit Card,40,Male,Athens,Premium,Mobile,Referral,Completed,8,Home & Kitchen,210.2
7487,9134,2023-09-19,13:12:09,1048,69.25,2,5,Debit Card,31,Male,Chalkida,Premium,Desktop,Social Media,Completed,46,Home & Kitchen,138.5
7488,6792,2023-08-26,03:34:11,1018,89.6,3,5,Credit Card,37,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,16,Electronics,268.79999999999995
7489,22130,2023-12-20,11:50:47,1054,167.3,4,10,PayPal,31,Female,Athens,Regular,Desktop,Social Media,Completed,58,Clothing,669.2
7490,6513,2023-09-23,11:27:20,1052,162.9,2,5,PayPal,34,Male,Athens,Regular,Mobile,Social Media,Completed,11,Sports,325.8
7491,27086,2023-12-16,03:14:15,1078,31.8,2,5,Credit Card,42,Male,Athens,Regular,Desktop,Referral,Completed,37,Electronics,63.6
7492,3480,2023-11-29,05:34:20,1033,142.2,3,10,Credit Card,36,Male,Athens,Regular,Desktop,Referral,Completed,55,Electronics,426.59999999999997
7493,15023,2023-11-27,04:20:51,1001,105.1,2,5,Credit Card,39,Female,Athens,Regular,Desktop,Referral,Completed,59,Clothing,210.2
7494,1357,2023-12-22,14:01:57,1093,117.3,4,30,Credit Card,31,Male,Athens,Premium,Desktop,Organic,Completed,58,Home & Kitchen,469.2
7495,16901,2023-12-17,23:47:09,1032,122.8,2,0,Credit Card,24,Female,Athens,Premium,Mobile,Referral,Pending,40,Clothing,245.6
7496,5213,2023-03-20,21:44:24,1018,103.35,4,5,Credit Card,39,Male,Thessaloniki,Regular,Mobile,Social Media,Completed,31,Sports,413.4
7497,2346,2023-12-18,05:44:42,1010,86.8,2,10,Debit Card,36,Female,Athens,Premium,Mobile,Organic,Completed,28,Electronics,173.6
7498,22901,2023-01-16,18:17:11,1030,57.65,2,5,Credit Card,30,Female,Patras,Regular,Mobile,Social Media,Completed,16,Clothing,115.3
7499,26931,2023-02-20,11:15:31,1015,89.05,2,30,Debit Card,27,Female,Patras,Premium,Mobile,Social Media,Completed,13,Home & Kitchen,178.1
7500,26008,2023-11-27,08:01:16,1081,146.2,2,5,Credit Card,33,Female,Athens,Premium,Mobile,Referral,Completed,29,Home & Kitchen,292.4
7501,22016,2023-09-01,17:41:16,1040,134.0,2,30,Credit Card,36,Male,Athens,Premium,Mobile,Social Media,Completed,29,Books,268.0
7502,12460,2023-12-21,16:47:33,1062,90.5,3,10,PayPal,41,Male,Patras,Regular,Desktop,Social Media,Completed,50,Sports,271.5
7503,24213,2023-02-03,11:44:03,1011,111.9,4,5,Credit Card,27,Male,Athens,Regular,Desktop,Organic,Completed,57,Clothing,447.6
7504,4570,2023-08-20,12:44:04,1094,128.1,2,5,Credit Card,40,Female,Athens,Premium,Desktop,Social Media,Completed,1,Clothing,256.2
7505,9929,2023-12-22,19:55:59,1065,169.3,4,5,Credit Card,36,Female,Athens,Premium,Mobile,Social Media,Completed,9,Clothing,677.2
7506,26692,2023-08-20,20:35:51,1064,116.49000000000001,3,5,Credit Card,34,Female,Chalkida,Premium,Desktop,Organic,Completed,48,Clothing,349.47
7507,1920,2023-01-23,06:01:32,1044,72.7,2,5,Credit Card,43,Male,Heraklion,Premium,Mobile,Referral,Completed,12,Books,145.4
7508,11510,2023-08-17,10:01:49,1076,101.2,3,0,Credit Card,34,Male,Athens,Premium,Mobile,Social Media,Completed,17,Clothing,303.6
7509,15527,2023-11-25,16:12:01,1057,60.6,2,5,Credit Card,35,Male,Thessaloniki,Regular,Desktop,Referral,Completed,5,Electronics,121.2
7510,29142,2023-02-21,09:07:48,1027,121.4,2,5,Credit Card,43,Female,Athens,Premium,Mobile,Social Media,Completed,57,Books,242.8
7511,14727,2023-10-12,18:12:59,1033,138.8,3,15,Credit Card,37,Female,Athens,Premium,Mobile,Social Media,Completed,34,Clothing,416.40000000000003
7512,2811,2023-11-18,02:24:31,1011,116.2,1,15,PayPal,28,Male,Athens,Regular,Desktop,Social Media,Completed,51,Sports,116.2
7513,18949,2023-09-19,17:09:45,1045,106.2,4,5,PayPal,32,Female,Athens,Regular,Mobile,Social Media,Completed,10,Electronics,424.8
7514,2663,2023-09-03,23:08:44,1079,76.3,2,30,PayPal,39,Male,Athens,Premium,Desktop,Social Media,Completed,55,Electronics,152.6
7515,28352,2023-11-14,07:11:45,1087,123.1,2,5,Credit Card,34,Male,Athens,Premium,Mobile,Social Media,Completed,45,Clothing,246.2
7516,27105,2023-07-14,04:16:29,1054,121.1,4,5,Credit Card,25,Male,Thessaloniki,Regular,Mobile,Social Media,Completed,29,Books,484.4
7517,25741,2023-12-05,15:13:56,1034,120.0,2,5,Credit Card,29,Male,Athens,Regular,Mobile,Social Media,Pending,34,Books,240.0
7518,26993,2023-09-07,16:00:52,1045,164.1,2,5,Credit Card,28,Male,Athens,Regular,Desktop,Social Media,Pending,20,Home & Kitchen,328.2
7519,25751,2023-12-06,14:38:47,1025,124.7,1,5,Credit Card,36,Male,Athens,Regular,Desktop,Social Media,Completed,20,Clothing,124.7
7520,5156,2023-12-10,13:49:55,1006,110.9,3,5,Credit Card,39,Male,Athens,Premium,Desktop,Social Media,Completed,14,Electronics,332.70000000000005
7521,7505,2023-05-19,07:14:03,1024,112.3,4,25,PayPal,31,Male,Athens,Premium,Mobile,Social Media,Completed,9,Books,449.2
7522,15888,2023-05-18,15:47:21,1091,93.1,2,5,Credit Card,32,Male,Athens,Regular,Mobile,Social Media,Completed,38,Home & Kitchen,186.2
7523,2546,2023-11-30,16:01:17,1021,48.8,2,0,Credit Card,30,Female,Chalkida,Regular,Mobile,Social Media,Completed,49,Electronics,97.6
7524,10571,2023-01-20,18:54:46,1048,108.4,3,0,Credit Card,34,Male,Athens,Premium,Mobile,Social Media,Completed,33,Sports,325.20000000000005
7525,11645,2023-01-13,23:31:43,1066,73.49000000000001,2,30,Credit Card,33,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,23,Clothing,146.98000000000002
7526,24961,2023-12-23,17:03:06,1066,171.1,4,15,Credit Card,43,Male,Athens,Regular,Desktop,Social Media,Completed,35,Books,684.4
7527,5416,2023-12-09,10:30:03,1042,75.6,2,15,Credit Card,39,Male,Athens,Regular,Desktop,Social Media,Completed,26,Books,151.2
7528,7721,2023-05-07,05:09:02,1057,100.4,4,5,Credit Card,41,Male,Athens,Premium,Desktop,Referral,Completed,26,Clothing,401.6
7529,15047,2023-04-29,14:58:37,1077,116.49000000000001,2,10,Credit Card,26,Male,Chalkida,Regular,Mobile,Referral,Completed,36,Electronics,232.98000000000002
7530,19843,2023-06-15,05:36:31,1025,99.69,4,30,Credit Card,25,Male,Patras,Premium,Mobile,Social Media,Completed,12,Sports,398.76
7531,4045,2023-12-20,19:38:37,1086,63.05,2,30,Debit Card,30,Female,Thessaloniki,Premium,Desktop,Social Media,Completed,15,Clothing,126.1
7532,10264,2023-10-25,17:28:03,1054,79.8,4,5,PayPal,37,Female,Athens,Premium,Mobile,Social Media,Completed,49,Clothing,319.2
7533,13931,2023-10-31,03:31:22,1073,121.69,4,5,Credit Card,25,Male,Heraklion,Premium,Desktop,Referral,Completed,52,Sports,486.76
7534,3919,2023-11-26,11:35:35,1054,114.8,2,5,Credit Card,37,Male,Athens,Premium,Mobile,Social Media,Completed,27,Clothing,229.6
7535,21741,2023-09-03,06:36:34,1047,154.3,2,10,Credit Card,36,Male,Athens,Premium,Mobile,Social Media,Completed,19,Electronics,308.6
7536,9410,2023-12-06,10:56:49,1088,66.5,3,25,Credit Card,28,Male,Patras,Premium,Desktop,Organic,Completed,42,Clothing,199.5
7537,24100,2023-09-21,15:12:29,1058,138.4,2,5,Debit Card,35,Male,Athens,Regular,Desktop,Social Media,Completed,55,Books,276.8
7538,12417,2023-05-21,09:20:38,1025,131.2,2,5,Debit Card,25,Female,Athens,Regular,Mobile,Social Media,Completed,57,Clothing,262.4
7539,24771,2023-05-25,13:46:32,1093,94.6,4,10,PayPal,35,Female,Athens,Regular,Desktop,Referral,Completed,3,Home & Kitchen,378.4
7540,4910,2023-09-10,19:46:50,1029,88.45,4,5,Credit Card,28,Male,Patras,Regular,Desktop,Social Media,Completed,2,Books,353.8
7541,11390,2023-09-09,05:52:01,1030,86.4,4,15,Credit Card,40,Female,Athens,Regular,Mobile,Social Media,Completed,29,Clothing,345.6
7542,26492,2023-11-04,07:06:32,1010,162.8,2,30,Credit Card,36,Male,Athens,Premium,Mobile,Social Media,Pending,26,Books,325.6
7543,16257,2023-09-23,12:21:53,1047,128.7,2,5,Credit Card,28,Male,Athens,Premium,Desktop,Social Media,Completed,17,Home & Kitchen,257.4
7544,5159,2023-12-12,07:32:02,1071,118.8,2,30,PayPal,25,Female,Athens,Premium,Mobile,Social Media,Completed,29,Home & Kitchen,237.6
7545,18537,2023-06-03,09:03:20,1052,126.7,1,0,Credit Card,36,Female,Athens,Regular,Desktop,Social Media,Completed,35,Clothing,126.7
7546,7754,2023-11-11,06:00:58,1044,76.79,2,10,Credit Card,42,Male,Thessaloniki,Regular,Desktop,Social Media,Completed,9,Electronics,153.58
7547,10791,2023-12-03,20:08:42,1036,63.290000000000006,2,5,PayPal,36,Male,Chalkida,Premium,Desktop,Social Media,Completed,40,Clothing,126.58000000000001
7548,2447,2023-12-01,04:58:50,1080,94.5,1,5,Credit Card,40,Male,Athens,Premium,Desktop,Referral,Completed,25,Electronics,94.5
7549,20746,2023-01-30,08:42:47,1048,90.79,2,15,Credit Card,43,Male,Heraklion,Premium,Mobile,Social Media,Completed,36,Electronics,181.58
7550,26830,2023-09-10,01:11:03,1020,85.35,2,20,Credit Card,25,Male,Heraklion,Premium,Mobile,Social Media,Completed,26,Sports,170.7
7551,5765,2023-12-14,06:28:27,1051,61.1,3,5,Credit Card,32,Male,Thessaloniki,Premium,Desktop,Referral,Completed,20,Sports,183.3
7552,15046,2023-12-04,15:27:34,1037,124.39,2,5,Credit Card,35,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,21,Clothing,248.78
7553,4119,2023-12-16,18:53:25,1020,103.45,2,5,Credit Card,32,Male,Chalkida,Regular,Desktop,Organic,Completed,34,Books,206.9
7554,4390,2023-12-14,18:55:25,1034,140.6,2,30,Credit Card,36,Male,Athens,Premium,Mobile,Social Media,Completed,43,Clothing,281.2
7555,16527,2023-12-23,04:05:19,1012,120.0,2,15,Credit Card,25,Male,Athens,Premium,Mobile,Social Media,Completed,11,Sports,240.0
7556,1327,2023-12-06,03:30:47,1042,125.0,1,5,Credit Card,31,Male,Athens,Premium,Desktop,Social Media,Completed,31,Books,125.0
7557,10821,2023-06-22,06:40:08,1058,74.0,2,0,Credit Card,27,Male,Thessaloniki,Regular,Mobile,Organic,Completed,57,Sports,148.0
7558,19268,2023-12-05,00:31:58,1018,156.0,2,0,Credit Card,27,Male,Athens,Premium,Desktop,Social Media,Completed,27,Sports,312.0
7559,27661,2023-09-24,22:13:26,1045,126.3,1,0,PayPal,37,Female,Athens,Regular,Mobile,Referral,Completed,46,Clothing,126.3
7560,18424,2023-11-29,07:31:29,1026,137.65,4,5,PayPal,32,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,26,Home & Kitchen,550.6
7561,25556,2023-01-25,02:05:31,1076,97.2,2,25,Credit Card,35,Male,Patras,Premium,Desktop,Social Media,Completed,10,Sports,194.4
7562,26009,2023-08-24,07:09:47,1040,82.9,1,5,Credit Card,24,Male,Patras,Premium,Mobile,Social Media,Completed,6,Clothing,82.9
7563,18452,2023-12-09,23:45:33,1003,120.49000000000001,2,5,Credit Card,31,Female,Chalkida,Premium,Mobile,Referral,Pending,36,Clothing,240.98000000000002
7564,1544,2023-08-29,20:10:42,1060,125.14999999999999,2,15,Credit Card,24,Male,Patras,Regular,Mobile,Social Media,Completed,25,Sports,250.29999999999998
7565,25321,2023-04-13,05:12:38,1092,125.7,1,20,Credit Card,33,Female,Athens,Premium,Desktop,Social Media,Canceled,41,Clothing,125.7
7566,6946,2023-09-11,05:39:55,1090,132.4,2,15,Credit Card,35,Male,Athens,Regular,Desktop,Social Media,Completed,37,Clothing,264.8
7567,1175,2023-12-24,07:33:30,1087,159.9,3,10,Credit Card,42,Male,Athens,Regular,Mobile,Social Media,Completed,22,Electronics,479.70000000000005
7568,13363,2023-02-22,05:50:44,1020,51.290000000000006,4,0,Credit Card,33,Male,Heraklion,Premium,Desktop,Social Media,Completed,26,Sports,205.16000000000003
7569,14045,2023-02-03,09:33:19,1007,93.55,1,5,Credit Card,37,Male,Heraklion,Regular,Desktop,Referral,Completed,59,Home & Kitchen,93.55
7570,11176,2023-09-30,07:10:55,1030,131.7,2,5,Credit Card,24,Male,Athens,Premium,Desktop,Social Media,Canceled,49,Sports,263.4
7571,21348,2023-12-11,05:59:07,1020,108.2,2,5,Credit Card,28,Female,Athens,Premium,Mobile,Social Media,Completed,11,Clothing,216.4
7572,9424,2023-04-25,13:01:18,1054,65.64999999999999,2,5,PayPal,27,Male,Chalkida,Regular,Mobile,Social Media,Completed,46,Books,131.29999999999998
7573,21365,2023-01-31,01:54:00,1098,159.6,1,15,Credit Card,25,Male,Athens,Premium,Mobile,Social Media,Completed,17,Electronics,159.6
7574,27335,2023-11-27,03:49:56,1020,41.7,2,10,Credit Card,28,Male,Patras,Premium,Mobile,Referral,Completed,9,Sports,83.4
7575,22428,2023-12-04,13:30:03,1082,96.1,4,15,Credit Card,27,Male,Heraklion,Regular,Desktop,Social Media,Completed,3,Books,384.4
7576,12089,2023-01-15,11:35:25,1078,119.3,3,5,Credit Card,30,Male,Athens,Premium,Mobile,Social Media,Canceled,3,Clothing,357.9
7577,10435,2023-07-11,06:02:38,1094,97.8,3,20,Credit Card,30,Female,Athens,Premium,Mobile,Referral,Completed,10,Clothing,293.4
7578,18804,2023-01-25,00:38:33,1067,215.0,2,25,Debit Card,33,Male,Athens,Premium,Mobile,Social Media,Completed,30,Electronics,430.0
7579,6727,2023-06-25,07:02:01,1000,128.55,4,15,Credit Card,39,Female,Thessaloniki,Regular,Desktop,Referral,Completed,51,Clothing,514.2
7580,9743,2023-12-24,11:30:51,1033,91.69,2,20,Credit Card,38,Male,Heraklion,Premium,Mobile,Social Media,Completed,5,Books,183.38
7581,14849,2023-01-30,04:43:46,1077,100.69,2,15,Credit Card,41,Male,Heraklion,Regular,Desktop,Referral,Completed,21,Books,201.38
7582,19003,2023-01-28,12:20:28,1026,94.7,2,5,PayPal,36,Female,Athens,Regular,Mobile,Social Media,Completed,22,Clothing,189.4
7583,3020,2023-09-13,21:09:58,1080,115.1,2,10,Debit Card,41,Male,Athens,Regular,Desktop,Social Media,Completed,30,Electronics,230.2
7584,27070,2023-09-16,12:35:39,1084,87.49000000000001,3,5,Credit Card,40,Female,Chalkida,Premium,Desktop,Social Media,Completed,59,Clothing,262.47
7585,22841,2023-09-06,08:17:30,1043,135.3,2,25,Credit Card,32,Female,Athens,Premium,Desktop,Social Media,Completed,47,Clothing,270.6
7586,5517,2023-09-23,02:03:53,1046,75.1,2,5,Debit Card,30,Male,Athens,Regular,Desktop,Social Media,Completed,9,Books,150.2
7587,20010,2023-12-09,00:13:42,1053,115.3,4,0,Credit Card,43,Male,Athens,Regular,Desktop,Social Media,Completed,12,Electronics,461.2
7588,10923,2023-01-04,12:07:34,1044,144.9,3,15,Debit Card,32,Male,Athens,Premium,Mobile,Social Media,Completed,56,Clothing,434.70000000000005
7589,16062,2023-09-16,04:27:51,1008,92.7,2,0,PayPal,40,Female,Athens,Regular,Desktop,Organic,Completed,43,Clothing,185.4
7590,15316,2023-09-25,01:31:33,1015,103.8,2,5,PayPal,41,Male,Athens,Regular,Desktop,Social Media,Completed,16,Sports,207.6
7591,15166,2023-11-16,12:08:49,1099,140.0,2,0,PayPal,32,Male,Athens,Regular,Desktop,Organic,Completed,43,Books,280.0
7592,25645,2023-01-26,20:03:35,1046,66.0,2,25,Credit Card,31,Male,Thessaloniki,Premium,Mobile,Referral,Canceled,40,Sports,132.0
7593,17893,2023-01-19,23:10:05,1052,121.95,2,5,Credit Card,27,Female,Heraklion,Regular,Desktop,Organic,Completed,45,Clothing,243.9
7594,12621,2023-02-21,20:48:11,1020,113.4,4,5,Credit Card,30,Female,Athens,Premium,Desktop,Referral,Completed,1,Clothing,453.6
7595,28139,2023-11-29,16:53:14,1023,150.4,1,5,PayPal,30,Male,Athens,Premium,Mobile,Social Media,Canceled,21,Sports,150.4
7596,15079,2023-11-29,10:40:08,1072,137.3,2,5,PayPal,37,Male,Athens,Premium,Desktop,Referral,Completed,41,Sports,274.6
7597,9415,2023-09-10,05:43:12,1092,110.4,1,25,Credit Card,39,Female,Athens,Premium,Mobile,Social Media,Completed,30,Home & Kitchen,110.4
7598,25863,2023-09-18,06:37:15,1058,91.0,4,5,Credit Card,30,Female,Thessaloniki,Regular,Mobile,Organic,Completed,36,Home & Kitchen,364.0
7599,14792,2023-12-17,08:23:58,1066,85.35,2,15,Credit Card,37,Female,Chalkida,Regular,Mobile,Social Media,Completed,29,Clothing,170.7
7600,2136,2023-09-26,18:11:04,1031,103.5,4,5,Debit Card,39,Female,Patras,Regular,Desktop,Social Media,Completed,9,Electronics,414.0
7601,20295,2023-12-23,07:12:50,1072,82.59,2,10,Credit Card,37,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,23,Home & Kitchen,165.18
7602,3146,2023-09-03,23:10:11,1094,130.0,4,20,Credit Card,43,Male,Athens,Premium,Desktop,Social Media,Completed,45,Books,520.0
7603,16342,2023-01-31,04:57:22,1089,138.9,2,20,Credit Card,25,Male,Athens,Premium,Desktop,Referral,Pending,47,Books,277.8
7604,2345,2023-12-23,05:00:38,1025,134.3,3,30,Credit Card,32,Male,Athens,Premium,Mobile,Social Media,Completed,4,Books,402.90000000000003
7605,13909,2023-09-22,08:31:22,1097,78.25,1,25,Credit Card,25,Male,Heraklion,Premium,Mobile,Organic,Completed,27,Sports,78.25
7606,12863,2023-11-12,19:57:21,1077,110.4,1,25,Credit Card,24,Female,Heraklion,Premium,Mobile,Referral,Completed,49,Clothing,110.4
7607,23821,2023-04-08,03:42:09,1000,127.7,2,20,Debit Card,31,Female,Athens,Premium,Desktop,Social Media,Completed,3,Clothing,255.4
7608,26079,2023-08-17,18:52:33,1024,161.1,1,30,Credit Card,31,Male,Athens,Premium,Mobile,Organic,Completed,10,Books,161.1
7609,5724,2023-12-01,02:08:05,1008,136.1,4,5,Credit Card,36,Male,Athens,Premium,Mobile,Social Media,Completed,46,Home & Kitchen,544.4
7610,5516,2023-08-18,06:33:38,1003,76.19,2,5,Credit Card,26,Male,Heraklion,Premium,Desktop,Social Media,Completed,33,Electronics,152.38
7611,20128,2023-11-27,20:56:40,1030,116.2,1,0,Credit Card,35,Male,Athens,Regular,Mobile,Referral,Completed,58,Books,116.2
7612,11155,2023-04-19,20:08:45,1056,117.8,4,20,Credit Card,27,Male,Athens,Premium,Mobile,Social Media,Completed,18,Sports,471.2
7613,18047,2023-05-06,12:48:54,1031,80.6,3,10,Credit Card,36,Male,Patras,Regular,Mobile,Social Media,Completed,40,Home & Kitchen,241.79999999999998
7614,25183,2023-12-04,16:58:16,1041,104.3,1,20,PayPal,29,Male,Athens,Premium,Mobile,Social Media,Completed,59,Books,104.3
7615,16120,2023-01-20,16:41:22,1043,91.3,3,25,Credit Card,32,Female,Thessaloniki,Premium,Desktop,Social Media,Completed,39,Clothing,273.9
7616,1554,2023-12-04,06:07:14,1050,101.05,4,5,Debit Card,29,Male,Patras,Premium,Desktop,Social Media,Completed,27,Sports,404.2
7617,5669,2023-08-10,22:58:50,1057,76.45,2,5,Credit Card,30,Male,Heraklion,Premium,Mobile,Social Media,Canceled,4,Electronics,152.9
7618,1366,2023-11-25,03:29:34,1072,75.3,2,0,Credit Card,32,Female,Athens,Regular,Desktop,Social Media,Completed,21,Clothing,150.6
7619,15708,2023-07-18,19:30:31,1057,134.2,1,5,Credit Card,39,Male,Athens,Premium,Desktop,Referral,Completed,19,Electronics,134.2
7620,29248,2023-09-08,22:39:09,1073,140.3,2,0,Credit Card,27,Male,Athens,Premium,Mobile,Social Media,Completed,41,Electronics,280.6
7621,6207,2023-12-09,07:17:59,1033,104.39,4,5,Credit Card,29,Female,Heraklion,Premium,Mobile,Social Media,Completed,19,Home & Kitchen,417.56
7622,25528,2023-01-27,01:47:26,1088,69.6,4,5,Credit Card,35,Male,Thessaloniki,Regular,Desktop,Referral,Completed,9,Sports,278.4
7623,26444,2023-12-12,01:28:20,1087,91.49000000000001,4,10,Debit Card,39,Male,Patras,Premium,Mobile,Social Media,Completed,21,Sports,365.96000000000004
7624,26714,2023-12-22,13:58:28,1073,88.5,2,5,Credit Card,31,Female,Athens,Regular,Mobile,Organic,Completed,40,Clothing,177.0
7625,18386,2023-09-25,07:35:42,1000,139.8,4,10,PayPal,40,Male,Athens,Premium,Mobile,Social Media,Completed,30,Home & Kitchen,559.2
7626,6016,2023-08-26,11:23:15,1082,77.29,1,30,Credit Card,30,Male,Thessaloniki,Premium,Mobile,Referral,Completed,36,Sports,77.29
7627,11085,2023-11-30,02:26:06,1043,102.29,1,30,Debit Card,37,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,24,Sports,102.29
7628,10332,2023-12-26,21:32:36,1022,84.0,2,25,Debit Card,29,Male,Athens,Premium,Mobile,Organic,Completed,43,Home & Kitchen,168.0
7629,27106,2023-12-08,06:10:56,1017,123.8,1,5,Credit Card,24,Male,Athens,Regular,Desktop,Social Media,Completed,42,Books,123.8
7630,18341,2023-12-14,20:12:43,1053,89.09,2,25,Credit Card,24,Female,Patras,Premium,Desktop,Social Media,Completed,9,Clothing,178.18
7631,12379,2023-03-23,16:47:53,1032,72.3,2,5,Credit Card,43,Male,Athens,Premium,Mobile,Social Media,Completed,27,Books,144.6
7632,1828,2023-12-22,04:39:24,1012,92.2,1,30,Credit Card,33,Female,Chalkida,Premium,Mobile,Social Media,Canceled,57,Clothing,92.2
7633,18028,2023-08-23,03:33:24,1025,106.2,2,5,Credit Card,34,Female,Athens,Premium,Desktop,Social Media,Completed,37,Clothing,212.4
7634,12951,2023-02-02,15:50:59,1074,54.99,2,20,Debit Card,29,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,25,Clothing,109.98
7635,4001,2023-12-13,02:52:42,1079,161.7,4,30,Credit Card,25,Male,Athens,Premium,Mobile,Social Media,Completed,28,Home & Kitchen,646.8
7636,14941,2023-01-29,00:55:50,1050,93.8,2,25,Debit Card,42,Male,Thessaloniki,Premium,Desktop,Referral,Completed,22,Sports,187.6
7637,29061,2023-12-05,18:50:50,1024,110.1,1,0,Debit Card,30,Male,Athens,Premium,Mobile,Organic,Completed,23,Home & Kitchen,110.1
7638,29167,2023-12-12,11:30:15,1098,91.1,3,15,Credit Card,30,Male,Athens,Regular,Desktop,Social Media,Completed,59,Sports,273.29999999999995
7639,16473,2023-01-30,04:34:18,1042,103.1,4,25,Credit Card,38,Male,Athens,Premium,Desktop,Referral,Completed,5,Clothing,412.4
7640,26316,2023-12-03,23:06:59,1060,116.2,1,20,Credit Card,27,Male,Athens,Premium,Desktop,Social Media,Completed,47,Clothing,116.2
